GENESIS-Tabelle: 23211-0004
Gestorbene: Deutschland, Jahre, Todesursachen, Geschlecht,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Altersgruppen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Todesursachenstatistik;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Deutschland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gestorbene (Anzahl);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht
2001;Psychische und Verhaltensstörungen durch Alkohol;-;-;1;11;19;86;222;409;509;465;527;611;414;229;97;50;25;-;-;1;-;1;4;17;47;75;108;116;124;136;120;86;57;31;35;-
2001;Psych. u. Verhaltensstörungen d.a.psychotr. Subst.;-;-;16;93;109;125;115;80;47;13;6;3;-;2;-;-;1;-;-;-;4;13;14;26;27;17;12;4;3;2;2;1;2;5;2;-
2001;Krankheiten d. Nervensystems u. d. Sinnesorgane;31;101;49;58;58;87;130;196;239;250;309;632;723;1046;1256;1079;1371;-;33;73;30;27;38;42;93;115;154;169;254;368;519;874;1601;1647;2995;-
2001;Meningitis;-;3;-;1;1;4;1;5;2;6;7;8;12;9;12;8;7;-;4;1;1;2;-;3;3;-;2;1;1;8;9;14;18;10;21;-
2001;Krankheiten des Kreislaufsystems;17;58;66;88;131;347;831;1633;2835;4184;6403;13099;17315;24304;26379;22328;40297;-;18;66;52;60;85;159;361;618;998;1356;1944;4619;8070;15901;32314;39452;125339;-
2001;Hypertonie (Hochdruckkrankheit);-;1;1;3;1;7;24;50;91;136;216;477;600;859;968;999;1901;-;-;-;1;2;1;1;10;19;35;62;102;257;433;814;1863;2428;8443;-
2001;Ischämische Herzkrankheiten;-;-;7;12;29;101;327;767;1524;2224;3547;7155;9466;12773;13128;10269;16543;-;-;-;2;4;7;32;74;161;309;509;749;1920;3520;6976;13225;15367;44342;-
2001;Akuter oder rezidivierender Myokardinfarkt;-;-;6;11;20;77;266;624;1179;1642;2420;4616;5588;6829;6247;4444;5275;-;-;-;1;3;4;22;58;130;233;357;505;1218;2024;3605;5914;5916;11791;-
2001;Sonstige Formen der Herzkrankheit;11;35;28;39;45;121;241;404;597;860;1135;2278;2665;3740;4202;4023;9640;-;15;43;19;19;20;41;86;125;197;239;369;799;1328;2711;5836;7918;32836;-
2001;Sonstige Krankheiten des Endokards;-;5;3;5;5;10;21;18;29;57;80;191;283;370;434;332;385;-;-;3;2;-;5;2;8;12;19;17;38;116;169;381;752;799;1603;-
2001;Zerebrovaskuläre Krankheiten;3;14;20;15;21;53;103;227;332;530;819;1730;2632;4213;5126;4631;8181;-;1;12;14;19;24;43;106;183;244;319;402;880;1627;3299;7428;9282;26158;-
2001;Schlaganfall, nicht als Blutung oder Infarkt bez.;-;2;1;2;2;5;14;18;54;116;281;621;1159;2090;2658;2557;4583;-;-;2;-;3;1;4;8;10;28;48;95;275;671;1501;3803;5181;14878;-
2001;Krankheiten der Arterien, Arteriolen und Kapillare;-;-;2;7;8;17;33;61;97;146;271;618;881;1292;1481;1370;2720;-;-;3;2;2;1;9;14;25;38;54;71;171;336;646;1458;1982;8860;-
2001;Krankheiten des Atmungssystems;20;53;11;24;41;54;86;161;253;441;820;1779;2583;4224;4709;3768;6405;-;10;37;17;13;17;26;53;86;148;203;372;740;1087;2007;3430;3799;11058;-
2001;Grippe;1;1;-;1;1;3;2;1;1;1;1;2;2;-;3;3;8;-;-;1;-;-;2;1;1;-;-;1;-;2;2;3;3;4;21;-
2001;Pneumonie;8;22;4;7;15;17;39;64;87;117;193;409;550;960;1224;1193;2774;-;4;23;8;5;7;10;21;31;36;47;70;143;220;467;1082;1554;6129;-
2001;Chronische Krankheiten der unteren Atemwege;1;13;3;8;15;15;25;71;114;252;495;1070;1650;2674;2820;2117;2738;-;1;8;8;4;2;9;21;44;80;123;241;474;707;1263;1840;1657;3230;-
2001;Asthma;-;8;2;6;9;11;14;28;29;60;77;151;191;233;249;166;170;-;-;4;8;3;1;6;10;24;32;47;66;98;133;196;282;200;372;-
2001;Krankheiten des Verdauungssystems;10;17;5;16;44;167;528;953;1413;1608;1952;3005;2679;2581;2102;1477;2179;-;8;14;4;10;16;63;230;387;576;762;816;1267;1376;1846;2846;2923;7038;-
2001;Ulcus ventriculi, duodeni, pepticum, pept. jejuni;1;-;-;2;-;6;17;24;45;44;66;120;149;203;219;172;322;-;-;2;-;-;-;2;6;4;24;24;30;49;91;129;269;334;958;-
2001;Krankheiten der Leber;1;5;2;6;21;113;414;766;1128;1297;1535;2229;1691;1283;738;384;293;-;2;3;-;4;12;41;175;325;462;581;622;890;736;694;696;452;539;-
2001;Alkoh.Leberkh.,Chron.Hepatitis,Leberfibr.u.-zirr.;-;-;-;2;21;107;390;750;1109;1247;1490;2137;1604;1211;679;346;247;-;-;-;-;2;12;38;168;309;446;552;590;836;690;626;617;398;435;-
2001;Krankheiten der Haut und der Unterhaut;-;-;1;-;-;1;-;-;1;5;4;7;8;13;10;13;31;-;-;-;1;-;-;2;1;3;3;3;2;12;10;20;53;48;154;-
2001;Krankh. des Muskel-Skelett-Systems u. Bindegewebes;-;3;3;2;4;2;6;11;10;25;36;66;57;103;83;72;94;-;-;6;3;4;2;6;11;10;17;20;36;67;105;135;240;198;471;-
2001;Chronische Polyarthritis und Arthrose;-;1;-;-;1;-;1;2;-;2;4;13;11;33;18;20;31;-;-;-;1;-;-;1;2;4;2;4;10;24;35;52;108;73;166;-
2001;Krankheiten des Urogenitalsystems;-;5;2;5;3;9;19;39;68;97;131;319;444;672;789;702;1388;-;3;3;2;7;2;10;7;23;39;44;86;195;277;577;1045;1190;3019;-
2001;Krankheiten der Niere;-;5;2;5;2;7;17;37;59;86;113;280;373;558;623;534;1058;-;3;3;2;5;2;10;4;19;32;33;77;176;240;469;833;912;2329;-
2001;Schwangerschaft, Geburt und Wochenbett;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;4;14;7;1;-;-;-;-;-;-;-;-;-;-
2001;Best.Zustände mit Ursprung in der Perinatalperiode;834;13;-;1;-;-;2;-;2;1;-;-;3;-;-;-;-;-;605;12;1;3;1;1;1;-;-;-;1;-;-;1;1;-;1;-
2001;Angeb. Fehlbildungen,Deformitäten,Chromosomenanom.;459;122;28;22;14;28;15;17;22;27;29;32;16;11;5;8;6;-;394;91;17;16;15;13;20;17;17;19;27;17;22;14;15;8;29;-
2001;Angeborene Fehlbildungen des Nervensystems;30;22;6;3;3;1;1;1;2;2;1;-;1;1;-;-;-;-;37;21;1;2;1;-;1;1;3;-;-;1;3;1;-;-;-;-
2001;Angeborene Fehlbildungen des Kreislaufsystems;193;52;9;5;6;11;6;4;7;6;4;9;7;5;3;4;3;-;164;27;6;4;2;5;8;5;7;3;4;4;3;7;7;4;22;-
2001;Symptome und abnorme klinische und Laborbefunde;343;70;82;116;140;227;397;557;701;763;895;1284;1125;1074;823;652;1551;-;201;45;26;37;58;87;158;214;283;308;309;537;545;735;1233;1289;5467;-
2001;Plötzlicher Kindstod;272;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;157;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2001;Sonst. ungenau bezeichnete u. unbek. Todesursachen;70;61;81;115;137;224;393;546;690;741;877;1248;1079;988;711;482;592;-;41;42;25;36;55;84;156;210;279;301;302;522;513;679;1036;853;1713;-
2001;Äußere Ursachen von Morbidität und Mortalität;46;361;977;1425;1079;1421;1782;1706;1691;1390;1354;1689;1342;1369;1244;996;1647;-;34;219;319;356;273;297;499;463;481;478;488;682;612;806;1360;1467;3848;-
2001;Unfälle einschließlich Spätfolgen;24;284;717;955;614;696;821;731;719;621;603;844;710;773;721;617;1138;-;18;181;242;252;144;134;221;203;203;180;209;342;348;513;979;1114;3143;-
2001;Transportmittelunfälle;5;138;630;776;424;425;479;386;350;267;237;285;188;206;185;126;91;-;6;98;220;211;117;91;140;110;105;90;87;103;105;108;181;118;93;-
2001;Stürze;6;18;18;30;26;53;81;87;113;149;145;281;266;319;336;349;782;-;2;16;1;5;5;3;18;25;27;26;41;103;123;231;475;647;2292;-
2001;Ertrinken und Untergehen;1;65;13;13;7;14;17;33;21;18;25;26;25;18;8;10;6;-;1;23;1;3;1;2;3;6;4;8;10;20;9;9;13;9;13;-
2001;Exposition gegenüber Rauch, Feuer und Flammen;-;18;7;10;11;13;17;17;24;24;26;32;18;17;17;6;17;-;1;14;4;1;1;3;12;11;5;6;10;20;13;12;33;25;33;-
2001;Akzid. Vergiftung: schädl. Substanzen (inkl. Exp.);-;1;26;82;96;118;123;88;61;19;23;39;24;20;19;18;7;-;-;-;11;16;13;23;22;25;12;13;18;22;17;18;24;25;17;-
2001;Vorsätzliche Selbstbeschädigung;-;37;207;386;379;604;784;826;795;653;654;720;538;501;444;287;373;-;-;11;54;70;96;125;211;199;229;227;234;285;228;235;262;221;281;-
2001;Tätlicher Angriff;16;23;13;25;26;20;45;32;34;21;16;20;15;8;3;3;5;-;12;14;11;17;10;14;27;25;15;20;14;10;9;6;12;8;15;-
2001;Ereignis, dessen nähere Umstände unbestimmt sind;6;17;39;59;59;93;131;114;137;94;80;100;70;81;70;83;129;-;4;12;12;17;22;24;40;35;34;48;31;43;26;51;103;120;405;-
2002;Insgesamt;1670;936;1407;1966;1728;2747;4892;7724;11413;15714;20319;38805;47104;58419;57210;50117;66945;-;1366;766;557;672;668;1211;2336;3917;5851;8109;10064;18852;25174;38128;63573;81031;190295;-
2002;Bestimmte infektiöse und parasitäre Krankheiten;19;39;17;17;28;58;133;214;252;247;281;514;611;753;723;541;594;-;14;34;12;9;24;35;67;85;87;111;130;255;377;568;954;980;1683;-
2002;Tuberkulose einschließlich ihrer Folgezustände;-;-;-;-;3;2;5;14;18;19;15;32;34;43;58;44;40;-;-;-;-;-;1;-;1;2;2;4;4;8;14;21;39;29;55;-
2002;Meningokokkeninfektion;7;10;9;2;-;-;-;1;-;1;2;2;-;2;-;1;-;-;7;13;6;-;1;-;3;-;2;1;1;1;1;3;1;-;1;-
2002;Virushepatitis;-;-;1;1;3;7;21;38;60;45;39;65;83;92;96;52;25;-;-;-;1;-;3;4;9;7;11;23;12;45;57;92;177;91;67;-
2002;HIV-Krankheit;1;-;-;3;12;37;73;92;53;37;36;31;16;6;3;-;-;-;-;1;-;-;12;24;22;25;15;5;4;5;2;2;-;1;-;-
2002;Neubildungen;9;150;89;120;169;315;714;1521;3098;5357;8062;15524;17740;19942;16619;12127;10689;-;16;139;54;91;134;404;884;1634;2801;4205;5405;9499;10797;13245;17146;16167;20575;-
2002;Bösartige Neubildungen (BN);7;137;84;115;165;306;699;1496;3067;5297;7970;15305;17446;19576;16206;11758;10235;-;12;131;53;87;129;400;875;1616;2777;4162;5346;9366;10606;12943;16667;15578;19426;-
2002;BN der Lippe, der Mundhöhle und des Pharynx;-;-;-;1;4;4;28;144;347;522;612;762;544;350;184;101;110;-;-;1;-;1;1;3;8;18;48;75;124;136;97;116;123;101;134;-
2002;BN des Ösophagus;-;-;-;1;1;5;14;62;192;337;405;628;680;504;315;193;139;-;-;-;-;-;-;5;4;7;26;55;103;132;113;125;146;143;188;-
2002;BN des Magens;-;2;-;7;7;19;47;113;179;302;405;829;994;1132;1046;824;706;-;-;1;-;4;6;27;46;72;146;159;198;402;527;641;918;1027;1602;-
2002;BN des Dickdarms;-;-;1;2;7;19;54;64;147;310;521;1141;1412;1777;1629;1219;1107;-;-;-;2;-;8;18;40;64;131;208;328;716;945;1283;2004;2109;3097;-
2002;BN des Rektums, des Anus und am Rektosigmoid;-;1;-;-;3;7;23;48;88;202;344;769;770;863;628;433;425;-;-;-;-;-;1;8;17;31;58;110;165;319;353;476;683;685;995;-
2002;BN der Leber, der Gallenwege und des Pankreas;-;4;1;1;5;19;54;146;298;542;850;1712;2004;1996;1597;1116;758;-;-;2;-;3;2;14;40;83;164;294;439;1040;1268;1726;2317;2095;2155;-
2002;BN der Leber und der intrahepatischen Gallengänge;-;3;1;1;3;6;14;39;85;158;269;541;738;695;511;347;193;-;-;1;-;3;-;7;18;17;39;68;88;186;228;303;434;383;326;-
2002;BN des Pankreas;-;1;-;-;1;9;34;87;189;342;508;979;1064;1058;833;590;408;-;-;-;-;-;2;3;18;50;84;165;273;652;737;1020;1313;1168;1231;-
2002;BN d. Larynx, d. Trachea, d. Bronchien u. d. Lunge;-;1;1;5;5;24;94;336;884;1667;2605;4970;5560;5932;4256;2431;1353;-;-;-;1;4;4;11;65;228;448;703;915;1252;1352;1601;1674;1298;1035;-
2002;BN der Bronchien und der Lunge;-;1;1;5;4;24;85;299;804;1534;2426;4707;5325;5732;4140;2349;1288;-;-;-;1;4;4;11;65;228;440;685;885;1225;1331;1573;1649;1274;1006;-
2002;Melanom und sonstige bösartige Neubild. der Haut;-;-;1;2;4;19;29;53;74;85;113;175;170;183;173;141;153;-;-;-;4;-;4;22;30;34;46;60;75;114;115;138;198;162;300;-
2002;Bösartiges Melanom der Haut;-;-;1;2;4;18;29;49;67;80;99;155;142;155;141;102;93;-;-;-;1;-;4;22;30;32;43;56;64;102;103;120;171;134;191;-
2002;BN der Brustdrüse;-;-;-;-;-;-;-;1;9;11;15;33;25;43;37;24;32;-;-;-;-;4;14;98;278;492;846;1186;1385;2125;2010;2014;2498;2129;2701;-
2002;BN der Genital- und Harnorgane;-;5;3;10;12;31;51;100;180;349;694;1668;2314;3352;3435;3137;3672;-;-;1;4;4;24;54;145;282;440;647;742;1481;1827;2196;2646;2511;2988;-
2002;BN der Cervix uteri;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9;31;74;119;153;166;138;167;171;189;181;171;194;-
2002;BN des Corpus uteri u. Uterus, Teil n.n. bezeichn.;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;5;24;38;96;98;232;330;363;473;436;579;-
2002;BN des Ovars;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;4;10;15;49;101;180;277;361;721;794;850;971;848;726;-
2002;BN der Prostata;-;-;-;-;-;1;3;3;26;106;278;806;1256;1991;2158;2146;2648;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2002;BN der Niere, ausgenommen Nierenbecken;-;5;1;1;-;2;14;41;79;136;236;431;507;545;402;282;230;-;-;1;-;-;2;3;6;18;34;48;71;176;266;333;412;342;382;-
2002;BN der Harnblase;-;-;-;1;1;-;9;18;37;74;120;282;403;579;669;571;668;-;-;-;-;-;1;2;5;9;17;25;32;93;130;233;345;404;723;-
2002;BN d. lymphat., blutbild. u. verwandten Gewebes;1;33;33;40;51;69;106;144;229;312;488;964;1231;1520;1318;923;716;-;1;46;18;34;24;50;67;103;135;225;297;671;877;1166;1527;1401;1510;-
2002;Leukämie;-;28;25;34;31;40;56;63;107;101;175;378;535;639;559;382;355;-;1;37;13;16;17;27;39;48;64;90;114;235;344;465;594;568;697;-
2002;Gutartige Neubildungen;2;-;1;1;2;2;3;5;3;5;7;22;30;16;24;20;20;-;2;1;-;1;1;-;1;3;6;6;5;16;24;26;47;39;49;-
2002;Krankheiten des Blutes u. der blutbildenden Organe;2;19;3;5;4;4;14;19;17;22;21;62;85;101;112;98;132;-;4;11;3;7;-;5;6;8;13;17;28;54;85;101;151;221;438;-
2002;Endokrine, Ernährungs- u. Stoffwechselkrankheiten;20;31;10;25;14;44;91;144;209;354;421;850;1254;1573;1498;1427;1729;-;15;22;12;8;20;18;43;63;116;129;195;482;888;1507;2628;3497;7018;-
2002;Diabetes mellitus;-;-;2;10;5;29;64;93;140;282;351;728;1142;1460;1417;1345;1561;-;-;3;2;1;8;7;25;38;75;83;141;394;753;1330;2440;3263;6415;-
2002;Psychische und Verhaltensstörungen;-;-;16;92;122;161;335;459;567;538;501;685;474;333;246;200;377;-;-;2;13;18;25;39;56;108;150;150;138;192;134;127;214;317;1133;-
2002;Psychische und Verhaltensstörungen durch Alkohol;-;-;2;5;18;72;222;380;519;515;486;656;437;272;136;46;22;-;-;-;-;1;6;17;27;84;130;142;127;172;114;71;54;22;23;-
2002;Psych. u. Verhaltensstörungen d.a.psychotr. Subst.;-;-;12;87;102;88;106;71;45;12;7;3;6;2;3;3;1;-;-;-;8;12;13;15;22;12;8;2;5;4;2;2;1;4;5;-
2002;Krankheiten d. Nervensystems u. d. Sinnesorgane;40;81;68;61;51;92;120;196;254;269;343;643;755;1064;1314;1305;1367;-;33;71;27;33;27;48;94;107;153;167;224;416;558;938;1618;2045;3174;-
2002;Meningitis;5;2;1;-;-;-;2;2;3;5;6;9;12;12;10;8;4;-;6;6;-;-;2;-;2;4;2;4;4;7;10;13;16;17;12;-
2002;Krankheiten des Kreislaufsystems;11;48;74;106;124;307;804;1633;2870;4264;5870;12508;17511;24221;26185;25391;38702;-;9;58;46;67;86;175;353;671;1000;1454;1895;4501;8158;15341;30516;44817;124002;-
2002;Hypertonie (Hochdruckkrankheit);-;3;2;1;1;5;21;44;110;169;224;483;708;957;1050;1210;2004;-;-;2;-;1;1;4;13;16;37;82;110;266;495;921;1913;3064;9344;-
2002;Ischämische Herzkrankheiten;-;-;8;17;19;84;327;771;1481;2246;3089;6683;9372;12709;12863;11747;15979;-;-;-;3;9;9;22;79;161;321;471;726;1825;3574;6653;12353;17454;43746;-
2002;Akuter oder rezidivierender Myokardinfarkt;-;-;2;10;14;69;268;608;1153;1626;2088;4176;5435;6711;5977;4869;5104;-;-;-;2;7;8;17;58;129;226;338;491;1113;2071;3373;5439;6572;11320;-
2002;Sonstige Formen der Herzkrankheit;7;24;45;53;50;118;230;404;668;848;1144;2225;2806;3773;4278;4627;9463;-;2;29;23;33;24;43;78;155;217;313;386;836;1458;2568;5694;9256;32616;-
2002;Sonstige Krankheiten des Endokards;1;3;-;4;3;12;21;23;38;63;92;189;258;392;408;386;443;-;1;8;4;3;7;3;8;20;17;24;35;90;178;364;740;854;1632;-
2002;Zerebrovaskuläre Krankheiten;3;12;7;18;27;44;113;203;322;539;742;1687;2705;4157;5118;5197;7437;-;2;9;5;9;20;53;109;206;240;344;381;903;1512;3228;6789;10166;25212;-
2002;Schlaganfall, nicht als Blutung oder Infarkt bez.;-;1;1;1;4;7;10;26;56;118;223;608;1153;1931;2562;2882;4104;-;-;3;1;-;-;1;9;10;26;60;103;295;595;1468;3457;5511;14207;-
2002;Krankheiten der Arterien, Arteriolen und Kapillare;-;1;6;3;3;11;25;46;97;137;263;634;900;1206;1546;1484;2559;-;-;2;2;5;2;11;15;32;39;54;61;179;321;654;1473;2299;8466;-
2002;Krankheiten des Atmungssystems;13;55;22;15;34;54;113;177;272;468;789;1874;2778;4600;5168;4524;6606;-;11;40;8;21;15;31;46;101;157;286;413;811;1211;2171;3677;4738;12347;-
2002;Grippe;-;1;-;-;-;3;1;3;2;1;-;1;3;5;2;4;6;-;-;-;-;1;-;-;1;-;-;-;2;1;-;4;6;8;47;-
2002;Pneumonie;5;27;6;4;9;20;37;64;91;131;179;430;611;968;1306;1411;2924;-;5;17;1;8;9;11;14;34;52;69;80;190;271;526;1159;1893;6641;-
2002;Chronische Krankheiten der unteren Atemwege;2;13;9;8;15;19;51;72;120;242;477;1125;1756;2890;3070;2443;2678;-;2;8;3;6;4;14;22;45;75;164;255;456;752;1300;1918;2016;3479;-
2002;Asthma;-;8;6;5;13;9;26;25;35;49;75;132;160;227;216;171;161;-;1;4;2;3;3;10;17;24;23;42;51;85;143;191;229;224;331;-
2002;Krankheiten des Verdauungssystems;7;14;9;21;42;172;510;1031;1428;1786;1782;2940;2768;2620;2231;1724;2092;-;7;13;7;10;18;52;199;400;603;770;777;1246;1361;1864;2864;3460;7021;-
2002;Ulcus ventriculi, duodeni, pepticum, pept. jejuni;-;-;1;2;1;3;12;33;33;57;68;131;159;210;220;207;339;-;1;1;-;-;-;-;2;13;12;17;29;62;79;138;267;383;1001;-
2002;Krankheiten der Leber;2;1;1;6;17;120;388;821;1159;1424;1385;2197;1827;1311;816;434;271;-;1;1;1;3;9;34;154;340;473;609;583;839;701;696;699;520;498;-
2002;Alkoh.Leberkh.,Chron.Hepatitis,Leberfibr.u.-zirr.;-;-;-;4;17;115;376;790;1123;1385;1332;2119;1745;1240;751;399;238;-;-;1;-;3;8;31;143;328;453;587;553;801;655;633;603;459;419;-
2002;Krankheiten der Haut und der Unterhaut;1;-;1;-;-;-;1;5;4;3;5;4;8;19;25;15;34;-;-;-;-;2;-;-;2;3;3;8;7;5;16;23;35;53;171;-
2002;Krankh. des Muskel-Skelett-Systems u. Bindegewebes;-;-;3;2;2;3;5;10;12;17;36;75;83;100;90;65;85;-;-;2;2;1;-;6;3;17;10;13;32;69;99;150;235;244;455;-
2002;Chronische Polyarthritis und Arthrose;-;-;-;-;-;-;-;3;-;1;5;14;21;17;16;17;20;-;-;-;-;-;-;-;-;2;1;1;6;18;40;53;82;85;155;-
2002;Krankheiten des Urogenitalsystems;2;6;2;2;4;11;18;27;69;76;150;274;504;695;912;903;1493;-;-;3;1;-;2;7;8;21;30;61;78;189;314;580;1068;1491;3259;-
2002;Krankheiten der Niere;2;4;2;1;4;9;12;22;62;69;133;234;422;569;728;689;1122;-;-;3;1;-;2;5;7;15;21;51;71;161;269;450;834;1122;2479;-
2002;Schwangerschaft, Geburt und Wochenbett;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;5;5;7;1;-;-;-;-;-;-;-;-;-;-
2002;Best.Zustände mit Ursprung in der Perinatalperiode;845;14;2;-;1;-;1;-;1;1;-;-;1;-;-;-;-;-;632;10;1;-;-;-;-;-;1;1;-;-;1;-;1;-;-;-
2002;Angeb. Fehlbildungen,Deformitäten,Chromosomenanom.;416;113;21;21;19;21;22;22;15;34;26;34;10;8;5;5;3;-;404;101;20;12;12;9;18;22;14;18;27;28;17;16;23;14;22;-
2002;Angeborene Fehlbildungen des Nervensystems;26;25;2;3;5;6;2;1;-;4;1;1;2;1;1;-;-;-;32;24;2;2;2;1;3;2;-;-;1;1;-;-;-;-;-;-
2002;Angeborene Fehlbildungen des Kreislaufsystems;197;39;5;9;8;7;9;11;4;7;6;2;4;3;2;4;1;-;173;30;13;6;2;2;6;4;3;6;5;1;1;11;15;12;17;-
2002;Symptome und abnorme klinische und Laborbefunde;243;50;44;92;90;160;333;481;692;741;838;1205;1092;1009;828;689;1373;-;181;39;21;29;36;65;99;161;205;245;256;430;482;679;1137;1357;5178;-
2002;Plötzlicher Kindstod;215;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;152;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2002;Sonst. ungenau bezeichnete u. unbek. Todesursachen;26;43;42;89;87;153;325;473;676;721;818;1173;1053;938;729;504;559;-;27;33;20;26;36;63;99;158;197;235;246;413;461;621;922;899;1565;-
2002;Äußere Ursachen von Morbidität und Mortalität;42;316;1026;1387;1024;1345;1678;1785;1653;1537;1194;1613;1430;1381;1254;1103;1669;-;40;221;330;361;264;312;451;515;508;474;459;675;676;818;1306;1630;3819;-
2002;Unfälle einschließlich Spätfolgen;28;270;713;936;594;642;776;752;678;657;562;752;755;724;704;697;1172;-;20;186;249;242;140;141;176;184;199;192;196;333;411;479;949;1221;3099;-
2002;Transportmittelunfälle;5;128;635;790;430;390;454;425;339;285;243;248;213;194;148;118;73;-;3;108;230;212;117;99;114;98;98;80;93;105;133;119;158;104;100;-
2002;Stürze;4;13;22;34;19;52;58;104;122;145;145;235;271;297;331;390;816;-;1;13;5;6;4;5;12;22;33;36;48;99;147;200;474;757;2240;-
2002;Ertrinken und Untergehen;-;59;14;18;12;17;26;22;29;27;14;31;33;27;17;9;5;-;1;17;1;1;2;3;-;5;5;3;10;9;10;9;7;14;12;-
2002;Exposition gegenüber Rauch, Feuer und Flammen;4;21;3;4;8;13;27;30;20;30;22;27;31;21;21;17;18;-;-;10;3;-;2;3;5;9;9;10;7;17;14;23;33;32;56;-
2002;Akzid. Vergiftung: schädl. Substanzen (inkl. Exp.);-;1;17;50;85;97;103;72;48;33;18;24;15;13;10;6;6;-;-;-;5;15;8;15;20;23;21;15;5;14;10;13;18;20;14;-
2002;Vorsätzliche Selbstbeschädigung;-;16;254;355;329;572;742;837;786;716;532;696;566;560;461;323;361;-;-;8;60;81;88;130;198;251;238;218;220;302;229;261;244;259;270;-
2002;Tätlicher Angriff;9;14;13;23;25;37;38;37;37;29;15;22;13;5;2;5;2;-;13;23;6;18;20;20;37;29;22;21;12;12;5;14;13;7;6;-
2002;Ereignis, dessen nähere Umstände unbestimmt sind;5;16;46;73;74;92;117;155;149;128;85;138;90;88;81;70;129;-;7;4;15;20;16;20;40;51;49;43;30;27;30;63;98;141;438;-
2003;Insgesamt;1700;1002;1287;1880;1815;2573;4713;7694;11497;16045;19768;37333;49663;57650;60833;56291;64526;-;1290;725;532;636;654;1127;2291;3866;5698;8274;9901;18113;25912;37159;62565;91646;187287;-
2003;Bestimmte infektiöse und parasitäre Krankheiten;21;34;17;18;29;73;130;179;248;247;260;458;653;730;801;616;632;-;11;26;12;7;15;50;67;74;102;114;131;252;380;644;991;1171;1698;-
2003;Tuberkulose einschließlich ihrer Folgezustände;-;1;-;-;1;2;8;8;20;18;13;37;25;49;56;44;38;-;-;-;-;1;-;-;4;2;8;2;10;9;11;20;46;43;36;-
2003;Meningokokkeninfektion;4;11;4;1;-;1;3;2;2;-;1;2;2;2;3;-;-;-;3;9;4;1;1;1;-;-;2;1;-;-;-;2;3;4;-;-
2003;Virushepatitis;-;-;-;3;7;12;21;30;62;64;43;59;79;77;86;49;27;-;-;-;1;1;-;4;4;17;16;20;19;34;61;117;156;122;52;-
2003;HIV-Krankheit;1;-;1;2;11;37;55;84;61;42;32;36;18;11;2;-;-;-;-;1;1;-;4;26;34;18;14;5;5;-;4;-;1;-;1;-
2003;Neubildungen;15;176;82;127;139;345;709;1470;3064;5365;7709;14847;18509;19518;17779;13294;10009;-;10;133;68;80;132;334;860;1674;2749;4275;5289;9173;11287;12888;16256;17433;18990;-
2003;Bösartige Neubildungen (BN);11;166;76;126;134;339;691;1445;3022;5314;7625;14668;18231;19103;17314;12848;9590;-;5;126;66;76;127;327;848;1658;2714;4242;5249;9055;11113;12624;15733;16721;17868;-
2003;BN der Lippe, der Mundhöhle und des Pharynx;-;-;-;4;2;6;31;112;319;523;566;756;585;388;214;117;113;-;-;-;-;1;2;3;12;15;56;96;130;141;133;85;110;124;142;-
2003;BN des Ösophagus;-;1;-;-;2;8;20;62;178;325;400;671;644;480;365;218;115;-;-;1;-;-;-;-;6;9;24;64;96;117;108;130;137;143;160;-
2003;BN des Magens;-;-;-;2;6;23;51;93;203;297;346;697;956;1057;1040;858;670;-;-;1;3;2;13;17;53;73;161;184;203;347;496;635;941;1041;1375;-
2003;BN des Dickdarms;-;-;1;5;3;28;34;85;149;277;479;1112;1495;1640;1706;1274;1019;-;-;-;-;2;7;11;37;64;123;237;352;648;944;1237;1881;2246;2829;-
